Site,Product_Group,Truck_Appointment_Date,BL_weight,Freight_Amount
AMJK,BP,2022-10-20,293375.0,28019.170000000002
AMJK,BP,2022-10-21,594105.0,53104.82
AMJK,BP,2022-10-24,183419.0,21349.920000000002
AMJK,BP,2022-10-25,37049.0,4362.75
AMJK,BP,2022-10-26,289806.0,13734.39
AMJK,BP,2022-10-27,433733.0,25751.69
AMJK,BP,2022-10-28,246051.0,21661.26
AMJK,BP,2022-10-31,602087.0,27138.03
AMJK,BP,2022-11-01,553473.0,40988.37
AMJK,BP,2022-11-02,147758.0,5687.2
AMJK,BP,2022-11-03,22311.0,0.0
AMJK,BP,2022-11-04,38438.0,3114.04
AMJK,BP,2022-11-07,415073.0,37145.42
AMJK,BP,2022-11-08,442424.0,35876.67
AMJK,BP,2022-11-09,365898.0,24622.28
AMJK,BP,2022-11-10,22429.0,0.0
AMJK,BP,2022-11-11,163255.0,17429.96
AMJK,BP,2022-11-14,71160.0,7885.0
AMJK,BP,2022-11-15,114462.0,10299.0
AMJK,BP,2022-11-16,37216.0,3433.0
AMJK,BP,2022-11-18,291843.0,23410.33
AMJK,BP,2022-11-19,107472.0,12484.11
AMJK,BP,2022-11-21,587516.0,38910.82
AMJK,BP,2022-11-22,115028.0,9929.48
AMJK,BP,2022-11-23,103396.0,3433.0
AMJK,BP,2022-11-28,108591.0,8267.0
AMJK,BP,2022-11-30,38410.0,4954.92
AMJK,BP,2022-12-02,32782.0,1655.1
AMJK,BP,2023-01-11,229478.0,16933.02
AMJK,BP,2023-01-12,373391.0,34250.42
AMJK,BP,2023-01-13,565943.0,40728.53
AMJK,BP,2023-01-16,178904.0,8130.36
AMJK,BP,2023-01-17,37039.0,2360.25
AMJK,BP,2023-01-24,37182.0,1989.6
AMJK,BP,2023-01-30,40021.0,3271.91
AMJK,BP,2023-02-01,256276.0,16718.49
AMJK,BP,2023-02-02,138764.0,8860.11
AMJK,BP,2023-02-03,481306.0,42486.46
AMJK,BP,2023-02-06,36829.0,2381.23
AMJK,BP,2023-02-07,34457.0,3369.6
AMJK,BP,2023-02-08,202632.0,9141.810000000001
AMJK,BP,2023-02-09,156821.0,8292.55
AMJK,BP,2023-02-10,404212.0,30214.57
AMJK,BP,2023-02-13,226521.0,14508.7
AMJK,BP,2023-02-14,38388.0,3433.0
AMJK,BP,2023-02-15,35223.0,3433.0
AMJK,BP,2023-02-21,291748.0,20278.65
AMJK,BP,2023-02-22,462501.0,33918.45
AMJK,BP,2023-02-23,35336.0,4686.3
AMJK,BP,2023-02-24,297976.0,17878.260000000002
AMJK,BP,2023-02-27,482027.0,36524.06
AMJK,BP,2023-02-28,569144.0,38633.24
AMJK,BP,2023-03-01,483994.0,33391.9
AMJK,BP,2023-03-02,309868.0,29946.489999999998
AMJK,BP,2023-03-03,636336.0,56607.58
AMJK,BP,2023-03-04,21584.0,2386.32
AMJK,BP,2023-03-06,534334.0,42214.54
AMJK,BP,2023-03-07,405387.0,31868.54
AMJK,BP,2023-03-08,542483.0,39262.93
AMJK,BP,2023-03-09,491236.0,26088.75
AMJK,BP,2023-03-10,656460.0,37411.62
AMJK,BP,2023-03-13,594963.0,33190.74
AMJK,BP,2023-03-14,240875.0,24025.19
AMJK,BP,2023-03-15,272919.0,17376.21
AMJK,BP,2023-03-16,325068.0,30833.670000000002
AMJK,BP,2023-03-17,582067.0,40263.520000000004
AMJK,BP,2023-03-20,339221.0,22292.98
AMJK,BP,2023-03-21,424806.0,28009.08
AMJK,BP,2023-03-22,335871.0,28915.760000000002
AMJK,BP,2023-03-23,370198.0,29002.079999999998
AMJK,BP,2023-03-24,736389.0,52225.4
AMJK,BP,2023-03-25,74549.0,6267.48
AMJK,BP,2023-03-27,616927.0,49635.65
AMJK,BP,2023-03-28,553782.0,40499.94
AMJK,BP,2023-03-29,445075.0,38664.59
AMJK,BP,2023-03-30,505491.0,40237.93
AMJK,BP,2023-03-31,623113.0,42919.44
AMJK,BP,2023-04-01,72846.0,6696.700000000001
AMJK,BP,2023-04-03,784837.0,52798.869999999995
AMJK,BP,2023-04-04,376201.0,24681.28
AMJK,BP,2023-04-05,485338.0,31616.79
AMJK,BP,2023-04-06,524955.0,49647.06
AMJK,BP,2023-04-07,19315.0,0.0
AMJK,BP,2023-04-10,527657.0,42696.68
AMJK,BP,2023-04-11,446705.0,42244.41
AMJK,BP,2023-04-12,395610.0,26129.86
AMJK,BP,2023-04-13,90238.0,1549.47
AMJK,BP,2023-04-14,547882.0,36340.99
AMJK,BP,2023-04-17,336422.0,26164.92
AMJK,BP,2023-04-18,375662.0,29412.45
AMJK,BP,2023-04-19,282225.0,16856.13
AMJK,BP,2023-04-20,378870.0,35029.909999999996
AMJK,BP,2023-04-21,669898.0,42369.83
AMJK,BP,2023-04-22,104006.0,9451.86
AMJK,BP,2023-04-24,600586.0,33688.19
AMJK,BP,2023-04-25,443247.0,26036.7
AMJK,BP,2023-04-26,357492.0,29933.309999999998
AMJK,BP,2023-04-27,209843.0,18650.62
AMJK,BP,2023-04-28,355931.0,20525.41
AMJK,BP,2023-04-29,176697.0,17104.62
AMJK,BP,2023-05-01,557883.0,39871.99
AMJK,BP,2023-05-02,331156.0,19587.760000000002
AMJK,BP,2023-05-03,457633.0,31053.190000000002
AMJK,BP,2023-05-04,482649.0,22361.27
AMJK,BP,2023-05-05,442170.0,25045.600000000002
AMJK,BP,2023-05-06,57325.0,4519.91
AMJK,BP,2023-05-08,684595.0,37549.87
AMJK,BP,2023-05-09,249538.0,14054.02
AMJK,BP,2023-05-10,267215.0,16171.34
AMJK,BP,2023-05-11,79976.0,4378.24
AMJK,BP,2023-05-12,662829.0,39572.35
AMJK,BP,2023-05-13,36733.0,3779.94
AMJK,BP,2023-05-15,611938.0,37357.48
AMJK,BP,2023-05-16,775283.0,47084.41
AMJK,BP,2023-05-17,300146.0,14399.560000000001
AMJK,BP,2023-05-18,395913.0,22003.33
AMJK,BP,2023-05-19,641065.0,44282.22
AMJK,BP,2023-05-20,68326.0,7668.62
AMJK,BP,2023-05-22,542624.0,33408.45
AMJK,BP,2023-05-23,652967.0,28795.09
AMJK,BP,2023-05-24,284835.0,17441.37
AMJK,BP,2023-05-25,453308.0,27549.73
AMJK,BP,2023-05-26,417895.0,30053.47
AMJK,BP,2023-05-30,791435.0,58439.53
AMJK,BP,2023-05-31,398112.0,28747.17
AMJK,BP,2023-06-01,255041.0,20771.78
AMJK,BP,2023-06-02,858224.0,59546.520000000004
AMJK,BP,2023-06-03,34759.0,1509.44
AMJK,BP,2023-06-05,389486.0,22232.56
AMJK,BP,2023-06-06,585053.0,42341.76
AMJK,BP,2023-06-07,666731.0,34597.3
AMJK,BP,2023-06-08,381118.0,24009.07
AMJK,BP,2023-06-09,530831.0,24558.32
AMJK,BP,2023-06-10,149791.0,10623.46
AMJK,BP,2023-06-12,687456.0,34007.979999999996
AMJK,BP,2023-06-13,776179.0,34662.27
AMJK,BP,2023-06-14,199031.0,14349.22
AMJK,BP,2023-06-15,500161.0,37349.52
AMJK,BP,2023-06-16,436513.0,37831.05
AMJK,BP,2023-06-19,335347.0,22971.97
AMJK,BP,2023-06-20,376394.0,28715.1
AMJK,BP,2023-06-21,367220.0,22701.89
AMJK,BP,2023-06-22,256196.0,12905.56
AMJK,BP,2023-06-23,271787.0,14913.119999999999
AMJK,BP,2023-06-24,39276.0,1976.4
AMJK,BP,2023-06-26,367952.0,15595.92
AMJK,BP,2023-06-27,150664.0,9752.66
AMJK,BP,2023-06-28,531943.0,31037.14
AMJK,BP,2023-06-29,121409.0,8719.8
AMJK,BP,2023-06-30,114369.0,6386.42
AMJK,BP,2023-07-01,65633.0,7632.0
AMJK,BP,2023-07-03,347277.0,25615.65
AMJK,BP,2023-07-05,516736.0,28265.41
AMJK,BP,2023-07-06,249849.0,16800.57
AMJK,BP,2023-07-07,305857.0,18431.82
AMJK,BP,2023-07-10,223702.0,14691.38
AMJK,BP,2023-07-11,589992.0,40404.26
AMJK,BP,2023-07-12,365619.0,20772.62
AMJK,BP,2023-07-13,250830.0,6736.55
AMJK,BP,2023-07-14,712043.0,44845.6
AMJK,BP,2023-07-15,33589.0,2292.0
AMJK,BP,2023-07-17,408432.0,24001.1
AMJK,BP,2023-07-18,141116.0,11635.19
AMJK,BP,2023-07-19,304918.0,17501.01
AMJK,BP,2023-07-20,331997.0,16667.13
AMJK,BP,2023-07-21,729643.0,55822.03
AMJK,BP,2023-07-24,221438.0,15834.81
AMJK,BP,2023-07-25,336074.0,21084.27
AMJK,BP,2023-07-26,414420.0,20053.42
AMJK,BP,2023-07-27,186787.0,12693.57
AMJK,BP,2023-07-28,366512.0,28478.15
AMJK,BP,2023-07-31,412492.0,21942.15
AMJK,BP,2023-08-01,627979.0,41341.85
AMJK,BP,2023-08-02,258084.0,18145.79
AMJK,BP,2023-08-03,348428.0,15611.74
AMJK,BP,2023-08-04,1014052.0,74382.88
AMJK,BP,2023-08-05,36524.0,2765.88
AMJK,BP,2023-08-07,502882.0,29983.95
AMJK,BP,2023-08-08,725691.0,36192.04
AMJK,BP,2023-08-09,434730.0,28419.190000000002
AMJK,BP,2023-08-10,119921.0,5595.72
AMJK,BP,2023-08-11,526350.0,30317.94
AMJK,BP,2023-08-12,23662.0,3300.0
AMJK,BP,2023-08-14,382577.0,23475.29
AMJK,BP,2023-08-15,151381.0,13968.82
AMJK,BP,2023-08-18,73797.0,6579.75
AMJK,BP,2023-08-29,313996.0,19676.239999999998
AMJK,BP,2023-08-30,495187.0,30470.51
AMJK,BP,2023-08-31,481001.0,24051.71
AMJK,BP,2023-09-01,633884.0,45328.53
AMJK,BP,2023-09-05,551198.0,34890.57
AMJK,BP,2023-09-06,271912.0,19190.4
AMJK,BP,2023-09-07,306609.0,21920.760000000002
AMJK,BP,2023-09-08,642563.0,45494.85
AMJK,BP,2023-09-09,92364.0,9985.72
AMJK,BP,2023-09-11,320410.0,19841.67
AMJK,BP,2023-09-12,224582.0,21054.16
AMJK,BP,2023-09-13,334438.0,30358.58
AMJK,BP,2023-09-14,88145.0,7612.01
AMJK,BP,2023-09-15,632306.0,32058.63
AMJK,BP,2023-09-18,336453.0,12800.65
AMJK,BP,2023-09-19,530944.0,46400.26
AMJK,BP,2023-09-20,381650.0,31250.420000000002
AMJK,BP,2023-09-21,312704.0,20490.11
AMJK,BP,2023-09-22,531753.0,35763.93
AMJK,BP,2023-09-23,36785.0,3760.18
AMJK,BP,2023-09-25,357644.0,21365.739999999998
AMJK,BP,2023-09-26,535735.0,33702.72
AMJK,BP,2023-09-27,235072.0,10288.76
AMJK,BP,2023-09-28,137957.0,5339.15
AMJK,BP,2023-09-29,833438.0,38805.99
AMJK,BP,2023-09-30,37738.0,4281.6
AMJK,BP,2023-10-02,541796.0,34726.22
AMJK,BP,2023-10-03,541141.0,34757.82
AMJK,BP,2023-10-04,281672.0,22056.68
AMJK,BP,2023-10-05,301032.0,18111.48
AMJK,BP,2023-10-06,577390.0,43875.98
AMJK,BP,2023-10-10,336711.0,21570.82
AMJK,BP,2023-10-11,576274.0,36875.27
AMJK,BP,2023-10-12,293377.0,20486.72
AMJK,BP,2023-10-13,790313.0,51660.78
AMJK,BP,2023-10-16,395459.0,24136.95
AMJK,BP,2023-10-17,357508.0,26778.57
AMJK,BP,2023-10-18,271085.0,22181.17
AMJK,BP,2023-10-19,248451.0,15219.66
AMJK,BP,2023-10-20,442680.0,39874.95
AMJK,BP,2023-10-23,154473.0,8351.01
AMJK,BP,2023-10-24,409092.0,38430.04
AMJK,BP,2023-10-25,470941.0,39805.43
AMJK,BP,2023-10-26,117230.0,10286.03
AMJK,BP,2023-10-27,335135.0,23336.64
AMJK,BP,2023-10-30,190361.0,12123.65
AMJK,BP,2023-10-31,678944.0,52951.42
AMJK,BP,2023-11-01,371192.0,24320.14
AMJK,BP,2023-11-02,428414.0,29067.97
AMJK,BP,2023-11-03,472071.0,35567.7
AMJK,BP,2023-11-06,432856.0,27800.22
AMJK,BP,2023-11-07,384351.0,28695.77
AMJK,BP,2023-11-08,259070.0,16249.470000000001
AMJK,BP,2023-11-09,325039.0,18379.21
AMJK,BP,2023-11-10,897753.0,61046.99
AMJK,BP,2023-11-11,35455.0,4559.76
AMJK,BP,2023-11-13,316834.0,16057.93
AMJK,BP,2023-11-14,555680.0,38618.18
AMJK,BP,2023-11-15,427933.0,25839.58
AMJK,BP,2023-11-16,231656.0,22728.71
AMJK,BP,2023-11-17,377338.0,27995.77
AMJK,BP,2023-11-18,34053.0,2320.0
AMJK,BP,2023-11-20,332569.0,18879.809999999998
AMJK,BP,2023-11-21,288599.0,13905.41
AMJK,BP,2023-11-22,148115.0,13095.91
AMJK,BP,2023-11-27,814588.0,54270.58
AMJK,BP,2023-11-28,672209.0,46611.75
AMJK,BP,2023-11-29,416410.0,28684.87
AMJK,BP,2023-11-30,325662.0,11640.92
AMJK,BP,2023-12-01,917465.0,69950.29
AMJK,BP,2023-12-02,74604.0,5014.71
AMJK,BP,2023-12-04,632478.0,39406.61
AMJK,BP,2023-12-05,394826.0,23860.12
AMJK,BP,2023-12-06,311647.0,14846.57
AMJK,BP,2023-12-07,333544.0,25260.13
AMJK,BP,2023-12-08,813306.0,59223.9
AMJK,BP,2023-12-11,370045.0,27410.84
AMJK,BP,2023-12-12,361448.0,21462.3
AMJK,BP,2023-12-13,325587.0,24068.36
AMJK,BP,2023-12-14,248757.0,19449.79
AMJK,BP,2023-12-15,351013.0,11425.86
AMJK,BP,2023-12-16,26261.0,2450.0
AMJK,BP,2023-12-18,364301.0,22387.22
AMJK,BP,2023-12-19,421602.0,25080.96
AMJK,BP,2023-12-20,181070.0,11932.81
AMJK,BP,2023-12-21,6988.0,1631.81
AMJK,BP,2023-12-22,217679.0,5397.27
AMJK,BP,2023-12-23,34472.0,3761.97
AMJK,BP,2023-12-27,329606.0,17063.02
AMJK,BP,2023-12-28,117378.0,3281.59
AMJK,BP,2023-12-29,594244.0,39796.38
AMJK,BP,2024-01-02,905706.0,49385.34
AMJK,BP,2024-01-03,524177.0,24536.59
AMJK,BP,2024-01-04,388240.0,19692.07
AMJK,BP,2024-01-05,1026630.0,77328.44
AMJK,BP,2024-01-08,397868.0,32461.99
AMJK,BP,2024-01-09,583407.0,41924.02
AMJK,BP,2024-01-10,545602.0,32636.16
AMJK,BP,2024-01-11,416197.0,23810.06
AMJK,BP,2024-01-12,544326.0,42872.19
AMJK,BP,2024-01-15,568661.0,34086.77
AMJK,BP,2024-01-16,631310.0,37734.54
AMJK,BP,2024-01-17,303650.0,14998.36
AMJK,BP,2024-01-18,421106.0,28415.31
AMJK,BP,2024-01-19,715087.0,51543.78
AMJK,BP,2024-01-22,493798.0,23397.12
AMJK,BP,2024-01-23,354873.0,24382.43
AMJK,BP,2024-01-24,214456.0,18925.54
AMJK,BP,2024-01-25,258702.0,18581.43
AMJK,BP,2024-01-26,967023.0,61436.03
AMJK,BP,2024-01-27,69569.0,4818.889999999999
AMJK,BP,2024-01-29,493426.0,26024.58
AMJK,BP,2024-01-30,434827.0,29232.72
AMJK,BP,2024-01-31,177254.0,14476.880000000001
AMJK,BP,2024-02-01,234893.0,6548.52
AMJK,BP,2024-02-02,705002.0,43140.73
AMJK,BP,2024-02-05,888803.0,50187.25
AMJK,BP,2024-02-06,530625.0,31266.170000000002
AMJK,BP,2024-02-07,563216.0,19793.98
AMJK,BP,2024-02-08,348295.0,15839.92
AMJK,BP,2024-02-09,433140.0,34241.11
AMJK,BP,2024-02-10,38143.0,3508.76
AMJK,BP,2024-02-12,358062.0,29417.989999999998
AMJK,BP,2024-02-13,291930.0,15120.77
AMJK,BP,2024-02-14,372801.0,22553.23
AMJK,BP,2024-02-15,306309.0,17365.35
AMJK,BP,2024-02-16,452005.0,27505.22
AMJK,BP,2024-02-20,423075.0,24501.260000000002
AMJK,BP,2024-02-21,292043.0,17237.05
AMJK,BP,2024-02-22,329419.0,24654.91
AMJK,BP,2024-02-23,820601.0,54001.76
AMJK,BP,2024-02-26,675452.0,43852.63
AMJK,BP,2024-02-27,337594.0,15131.18
AMJK,BP,2024-02-28,242890.0,17694.77
AMJK,BP,2024-02-29,519014.0,34549.14
AMJK,BP,2024-03-01,686687.0,50651.7
AMJK,BP,2024-03-02,37922.0,2022.15
AMJK,BP,2024-03-04,427239.0,18942.66
AMJK,BP,2024-03-05,472597.0,29067.010000000002
AMJK,BP,2024-03-06,416464.0,29443.18
AMJK,BP,2024-03-07,322616.0,20388.92
AMJK,BP,2024-03-08,605051.0,45761.72
AMJK,BP,2024-03-09,38172.0,3000.0
AMJK,BP,2024-03-11,507158.0,30805.37
AMJK,BP,2024-03-12,465642.0,21935.22
AMJK,BP,2024-03-13,498166.0,24661.43
AMJK,BP,2024-03-14,284012.0,13708.93
AMJK,BP,2024-03-15,755974.0,50230.38
AMJK,BP,2024-03-16,35841.0,2800.0
AMJK,BP,2024-03-18,433099.0,27425.73
AMJK,BP,2024-03-19,705177.0,44850.8
AMJK,BP,2024-03-20,416823.0,23301.29
AMJK,BP,2024-03-21,353849.0,30517.96
AMJK,BP,2024-03-22,617684.0,38885.47
AMJK,BP,2024-03-23,65355.0,4100.82
AMJK,BP,2024-03-25,782522.0,47766.69
AMJK,BP,2024-03-26,115026.0,1800.0
AMJK,BP,2024-03-27,257531.0,7946.6
AMJK,BP,2024-03-28,893780.0,55337.42
AMJK,BP,2024-04-01,886191.0,45807.37
AMJK,BP,2024-04-02,546888.0,30941.04
AMJK,BP,2024-04-03,532920.0,27763.39
AMJK,BP,2024-04-04,404678.0,15196.1
AMJK,BP,2024-04-05,964880.0,75378.18
AMJK,BP,2024-04-08,693314.0,42535.29
AMJK,BP,2024-04-09,195291.0,9650.560000000001
AMJK,BP,2024-04-10,425025.0,23401.93
AMJK,BP,2024-04-11,520140.0,45858.3
AMJK,BP,2024-04-12,739207.0,47709.99
AMJK,BP,2024-04-15,674279.0,45458.65
AMJK,BP,2024-04-16,690670.0,37732.729999999996
AMJK,BP,2024-04-17,541894.0,33025.78
AMJK,BP,2024-04-18,392662.0,23333.1
AMJK,BP,2024-04-19,644314.0,44537.19
AMJK,BP,2024-04-22,498818.0,33190.2
AMJK,BP,2024-04-23,206961.0,17132.56
AMJK,BP,2024-04-24,487002.0,33873.92
AMJK,BP,2024-04-25,303070.0,25039.88
AMJK,BP,2024-04-26,804203.0,43829.44
AMJK,BP,2024-04-28,16517.0,0.0
AMJK,BP,2024-04-29,446718.0,24007.04
AMJK,BP,2024-04-30,395324.0,24886.97
AMJK,BP,2024-05-01,515355.0,27464.31
AMJK,BP,2024-05-02,331571.0,18441.84
AMJK,BP,2024-05-03,916426.0,63096.17
AMJK,BP,2024-05-06,516128.0,33780.51
AMJK,BP,2024-05-07,648590.0,45670.64
AMJK,BP,2024-05-08,297154.0,9739.619999999999
AMJK,BP,2024-05-09,383532.0,22080.66
AMJK,BP,2024-05-10,883736.0,56815.51
AMJK,BP,2024-05-11,20886.0,5627.13
AMJK,BP,2024-05-13,220888.0,11108.83
AMJK,BP,2024-05-14,355698.0,18116.12
AMJK,BP,2024-05-15,604625.0,36752.76
AMJK,BP,2024-05-16,366284.0,26582.79
AMJK,BP,2024-05-17,542531.0,34246.15
AMJK,BP,2024-05-18,93952.0,4524.79
AMJK,BP,2024-05-20,450026.0,31008.35
AMJK,BP,2024-05-21,589129.0,37528.35
AMJK,BP,2024-05-22,190573.0,12671.59
AMJK,BP,2024-05-23,280767.0,12501.369999999999
AMJK,BP,2024-05-24,647853.0,56534.87
AMJK,BP,2024-05-25,97384.0,8370.15
AMJK,BP,2024-05-28,452533.0,26814.61
AMJK,BP,2024-05-29,466414.0,34215.77
AMJK,BP,2024-05-30,353003.0,22770.34
AMJK,BP,2024-05-31,924939.0,48664.14
AMJK,BP,2024-06-03,760739.0,45128.51
AMJK,BP,2024-06-04,745296.0,37409.39
AMJK,BP,2024-06-05,439083.0,24523.04
AMJK,BP,2024-06-06,153958.0,6626.1900000000005
AMJK,BP,2024-06-07,790211.0,50551.27
AMJK,BP,2024-06-10,472471.0,35186.39
AMJK,BP,2024-06-11,745824.0,48298.3
AMJK,BP,2024-06-12,530543.0,30142.81
AMJK,BP,2024-06-13,479728.0,15890.779999999999
AMJK,BP,2024-06-14,753497.0,43320.53
AMJK,BP,2024-06-17,461419.0,23883.87
AMJK,BP,2024-06-18,225251.0,11580.2
AMJK,BP,2024-06-19,533710.0,33326.44
AMJK,BP,2024-06-20,338169.0,8550.0
AMJK,BP,2024-06-21,672966.0,36550.11
AMJK,BP,2024-06-22,94556.0,8446.869999999999
AMJK,BP,2024-06-24,911227.0,44594.43
AMJK,BP,2024-06-25,336972.0,21732.31
AMJK,BP,2024-06-26,314908.0,17553.59
AMJK,BP,2024-06-27,644516.0,33270.39
AMJK,BP,2024-06-28,548159.0,31847.77
AMJK,BP,2024-07-01,593977.0,26904.73
AMJK,BP,2024-07-02,125008.0,2949.4
AMJK,BP,2024-07-03,261855.0,5916.450000000001
AMJK,BP,2024-07-05,807156.0,56751.06
AMJK,BP,2024-07-08,591128.0,32863.08
AMJK,BP,2024-07-09,187161.0,4434.61
AMJK,BP,2024-07-10,1108584.0,64651.19
AMJK,BP,2024-07-11,350921.0,19495.19
AMJK,BP,2024-07-12,779540.0,66309.91
AMJK,BP,2024-07-15,592216.0,14130.18
AMJK,BP,2024-07-16,393916.0,22055.6
AMJK,BP,2024-07-17,447063.0,17264.82
AMJK,BP,2024-07-18,317506.0,23542.08
AMJK,BP,2024-07-19,575116.0,44778.52
AMJK,BP,2024-07-20,34680.0,2681.64
AMJK,BP,2024-07-22,528669.0,33020.68
AMJK,BP,2024-07-23,273860.0,24024.46
AMJK,BP,2024-07-24,371092.0,23560.12
AMJK,BP,2024-07-25,306656.0,20040.82
AMJK,BP,2024-07-26,739299.0,46381.57
AMJK,BP,2024-07-29,675916.0,43882.6
AMJK,BP,2024-07-30,397892.0,28678.0
AMJK,BP,2024-07-31,314271.0,15551.800000000001
AMJK,BP,2024-08-01,479282.0,27831.03
AMJK,BP,2024-08-02,637545.0,36960.3
AMJK,BP,2024-08-03,39429.0,3700.0
AMJK,BP,2024-08-05,973477.0,37324.75
AMJK,BP,2024-08-06,533877.0,31298.14
AMJK,BP,2024-08-07,333726.0,21556.08
AMJK,BP,2024-08-08,224837.0,15513.74
AMJK,BP,2024-08-09,1031521.0,61075.17
AMJK,BP,2024-08-12,827439.0,39937.02
AMJK,BP,2024-08-13,487984.0,32690.9
AMJK,BP,2024-08-14,545255.0,30925.41
AMJK,BP,2024-08-15,277641.0,10049.97
AMJK,BP,2024-08-16,691569.0,44082.95
AMJK,BP,2024-08-19,375336.0,16185.119999999999
AMJK,BP,2024-08-20,627173.0,38392.59
AMJK,BP,2024-08-21,545932.0,29174.96
AMJK,BP,2024-08-22,303815.0,19119.63
AMJK,BP,2024-08-23,858463.0,48538.55
AMJK,BP,2024-08-26,538267.0,32737.82
AMJK,BP,2024-08-27,583983.0,42170.57
AMJK,BP,2024-08-28,352630.0,14590.41
AMJK,BP,2024-08-29,137459.0,10077.720000000001
AMJK,BP,2024-08-30,681845.0,39797.45
AMJK,BP,2024-08-31,27053.0,1701.36
AMJK,BP,2024-09-03,305576.0,16047.099999999999
AMJK,BP,2024-09-04,618249.0,38484.11
AMJK,BP,2024-09-05,495051.0,28938.8
AMJK,BP,2024-09-06,1390207.0,74513.69
AMJK,BP,2024-09-07,77522.0,3879.6
AMJK,BP,2024-09-09,515548.0,35526.95
AMJK,BP,2024-09-10,530715.0,29257.56
AMJK,BP,2024-09-11,485582.0,22504.71
AMJK,BP,2024-09-12,330124.0,25177.16
AMJK,BP,2024-09-13,840162.0,50289.770000000004
AMJK,BP,2024-09-16,664287.0,39874.42
AMJK,BP,2024-09-17,637569.0,45534.34
AMJK,BP,2024-09-18,319562.0,16178.7
AMJK,BP,2024-09-19,395150.0,14140.52
AMJK,BP,2024-09-20,878252.0,48126.85
AMJK,BP,2024-09-23,772367.0,36754.41
AMJK,BP,2024-09-24,786799.0,49751.03
AMJK,BP,2024-09-25,543905.0,29989.91
AMJK,BP,2024-09-26,217369.0,10242.6
AMJK,BP,2024-09-27,615485.0,41356.72
AMJK,BP,2024-09-30,517811.0,36466.87
AMJK,BP,2024-10-01,733691.0,49606.62
AMJK,BP,2024-10-02,263807.0,17577.0
AMJK,BP,2024-10-03,192061.0,15384.99
AMJK,BP,2024-10-04,981280.0,53762.71
AMJK,BP,2024-10-07,684320.0,35165.45
AMJK,BP,2024-10-08,469704.0,19571.61
AMJK,BP,2024-10-09,521243.0,23472.69
AMJK,BP,2024-10-10,326429.0,21100.16
AMJK,BP,2024-10-11,422360.0,26937.989999999998
AMJK,BP,2024-10-14,224318.0,14515.74
AMJK,BP,2024-10-15,482923.0,29247.66
AMJK,BP,2024-10-16,299727.0,20138.7
AMJK,BP,2024-10-17,397063.0,15506.67
AMJK,BP,2024-10-18,842746.0,43936.53
AMJK,BP,2024-10-19,31686.0,1916.48
AMJK,BP,2024-10-21,437878.0,22525.46
AMJK,BP,2024-10-22,518163.0,29154.32
AMJK,BP,2024-10-23,347229.0,16327.09
AMJK,BP,2024-10-24,158708.0,13505.06
AMJK,BP,2024-10-25,386142.0,21974.59
AMJK,BP,2024-10-28,543411.0,38909.68
AMJK,BP,2024-10-29,482095.0,38203.22
AMJK,BP,2024-10-30,215377.0,14950.98
AMJK,BP,2024-10-31,269970.0,18487.16
AMJK,BP,2024-11-01,812869.0,49631.25
AMJK,BP,2024-11-04,220295.0,12169.9
AMJK,BP,2024-11-05,529459.0,26535.03
AMJK,BP,2024-11-06,487769.0,28762.15
AMJK,BP,2024-11-07,396422.0,25853.28
AMJK,BP,2024-11-08,535991.0,38520.56
AMJK,BP,2024-11-11,279717.0,13415.46
AMJK,BP,2024-11-12,531333.0,20407.3
AMJK,BP,2024-11-13,455775.0,21835.75
AMJK,BP,2024-11-14,132133.0,9636.34
AMJK,BP,2024-11-15,505341.0,34342.76
AMJK,BP,2024-11-18,321367.0,25668.85
AMJK,BP,2024-11-19,304688.0,15749.15
AMJK,BP,2024-11-20,221387.0,7023.21
AMJK,BP,2024-11-21,359663.0,8170.89
AMJK,BP,2024-11-22,809060.0,53967.8
AMJK,BP,2024-11-23,187403.0,10704.560000000001
AMJK,BP,2024-11-25,637499.0,27537.97
AMJK,BP,2024-11-26,75303.0,5600.83
AMJK,BP,2024-11-27,153200.0,13832.49
AMJK,BP,2024-12-02,759294.0,46909.09
AMJK,BP,2024-12-03,601921.0,34183.94
AMJK,BP,2024-12-04,652827.0,37330.56
AMJK,BP,2024-12-05,297507.0,18602.6
AMJK,BP,2024-12-06,952225.0,65400.450000000004
AMJK,BP,2024-12-07,58188.0,3863.24
AMJK,BP,2024-12-09,585386.0,20177.2
AMJK,BP,2024-12-10,613353.0,39338.02
AMJK,BP,2024-12-11,447407.0,17480.489999999998
AMJK,BP,2024-12-12,330398.0,13265.69
AMJK,BP,2024-12-13,783446.0,48338.99
AMJK,BP,2024-12-14,36254.0,1912.35
AMJK,BP,2024-12-16,400116.0,24774.86
AMJK,BP,2024-12-17,550844.0,40827.020000000004
AMJK,BP,2024-12-18,460571.0,28357.53
AMJK,BP,2024-12-19,328783.0,13638.27
AMJK,BP,2024-12-20,474382.0,39532.71
AMJK,BP,2024-12-26,38597.0,0.0
AMJK,BP,2024-12-27,260078.0,14073.98
AMJK,BP,2024-12-28,37581.0,2191.44
AMJK,BP,2024-12-30,315696.0,20446.52
AMJK,BP,2024-12-31,560595.0,33795.51
AMJK,BP,2025-01-02,404373.0,14104.48
AMJK,BP,2025-01-03,589026.0,39924.229999999996
AMJK,BP,2025-01-06,577054.0,32234.64
AMJK,BP,2025-01-07,554395.0,38178.05
