Site,BL_Number,Truck_Appointment_Date,BL_weight,Freight_Amount,Product_Group
AMJK,WX36026,2023-07-06,30040.0,500.0,SW
AMJK,WX36027,2023-07-07,30040.0,500.0,SW
AMJK,WX36B21,2023-07-05,1024.0,123.72,SW
AMJK,WX37003,2023-07-11,35090.0,500.0,SW
AMJK,WX37004,2023-07-12,35090.0,500.0,SW
AMJK,WX37005,2023-07-13,35090.0,500.0,SW
AMJK,WX37006,2023-07-14,35090.0,500.0,SW
AMJK,WX37007,2023-07-12,30040.0,500.0,SW
AMJK,WX37008,2023-07-13,30040.0,500.0,SW
AMJK,WX37009,2023-07-17,29730.0,3569.87,SW
AMJK,WX37010,2023-07-17,29568.0,500.0,SW
AMJK,WX37012,2023-07-18,29568.0,500.0,SW
AMJK,WX37013,2023-07-19,29568.0,500.0,SW
AMJK,WX37014,2023-07-20,29568.0,500.0,SW
AMJK,WX37015,2023-07-21,30040.0,500.0,SW
AMJK,WX37016,2023-07-24,29568.0,500.0,SW
AMJK,WX37017,2023-07-25,29568.0,500.0,SW
AMJK,WX37018,2023-07-26,29568.0,500.0,SW
AMJK,WX37019,2023-07-27,35090.0,500.0,SW
AMJK,WX37020,2023-07-28,35640.0,500.0,SW
AMJK,WX37021,2023-07-26,36980.0,947.31,SW
AMJK,WX37022,2023-07-31,29568.0,500.0,SW
AMJK,WX37023,2023-07-31,29568.0,500.0,SW
AMJK,WX37024,2023-08-01,29568.0,350.0,SW
AMJK,WX37025,2023-08-02,29568.0,500.0,SW
AMJK,WX37026,2023-08-03,29568.0,500.0,SW
AMJK,WX37027,2023-08-04,35640.0,500.0,SW
AMJK,WX37028,2023-08-02,31187.0,3152.51,SW
AMJK,WX37030,2023-08-03,32827.0,1067.49,SW
AMJK,WX37A09,2023-07-28,1556.0,368.79,SW
AMJK,WX37A21,2023-07-31,9696.0,825.86,SW
AMJK,WX37A30,2023-09-12,2852.0,222.84,SW
AMJK,WX37B21,2023-08-04,3468.0,350.5,SW
AMJK,WX38002,2023-08-08,33657.0,3153.45,SW
AMJK,WX38003,2023-08-07,35090.0,500.0,SW
AMJK,WX38004,2023-08-07,35090.0,500.0,SW
AMJK,WX38005,2023-08-08,35090.0,500.0,SW
AMJK,WX38006,2023-08-09,35090.0,500.0,SW
AMJK,WX38007,2023-08-10,35090.0,500.0,SW
AMJK,WX38008,2023-08-11,35640.0,500.0,SW
AMJK,WX38026,2023-08-29,29568.0,500.0,SW
AMJK,WX38027,2023-08-30,29568.0,500.0,SW
AMJK,WX38028,2023-08-31,29568.0,500.0,SW
AMJK,WX38029,2023-09-01,30040.0,500.0,SW
AMJK,WX38031,2023-08-28,34114.0,857.09,SW
AMJK,WX38032,2023-08-29,35640.0,500.0,SW
AMJK,WX38033,2023-09-05,25769.0,3070.0,SW
AMJK,WX38035,2023-09-05,29568.0,350.0,SW
AMJK,WX38036,2023-09-05,29568.0,500.0,SW
AMJK,WX38037,2023-09-06,29568.0,350.0,SW
AMJK,WX38038,2023-09-06,30040.0,500.0,SW
AMJK,WX38039,2023-09-07,35090.0,500.0,SW
AMJK,WX38040,2023-09-07,35090.0,500.0,SW
AMJK,WX38041,2023-09-08,35090.0,500.0,SW
AMJK,WX38B24,2023-08-29,1471.0,125.63,SW
AMJK,WX38B31,2023-09-01,5299.0,454.42,SW
AMJK,WX39001,2023-09-11,29568.0,500.0,SW
AMJK,WX39002,2023-09-13,29568.0,500.0,SW
AMJK,WX39003,2023-09-14,29568.0,500.0,SW
AMJK,WX39004,2023-09-15,29568.0,350.0,SW
AMJK,WX39005,2023-09-12,35090.0,500.0,SW
AMJK,WX39006,2023-09-13,35090.0,500.0,SW
AMJK,WX39007,2023-09-14,35640.0,600.0,SW
AMJK,WX39008,2023-09-18,29503.0,1096.85,SW
AMJK,WX39010,2023-09-18,29568.0,500.0,SW
AMJK,WX39011,2023-09-19,29568.0,500.0,SW
AMJK,WX39012,2023-09-19,35090.0,500.0,SW
AMJK,WX39013,2023-09-20,35090.0,500.0,SW
AMJK,WX39014,2023-09-21,35090.0,500.0,SW
AMJK,WX39015,2023-09-22,30040.0,500.0,SW
AMJK,WX39016,2023-10-02,35290.0,500.0,SW
AMJK,WX39017,2023-09-28,35090.0,500.0,SW
AMJK,WX39018,2023-09-25,29568.0,500.0,SW
AMJK,WX39019,2023-10-02,29568.0,500.0,SW
AMJK,WX39020,2023-09-26,30040.0,500.0,SW
AMJK,WX39021,2023-09-27,30040.0,500.0,SW
AMJK,WX39022,2023-09-29,37212.0,500.0,SW
AMJK,WX39023,2023-10-03,29568.0,500.0,SW
AMJK,WX39024,2023-10-03,29568.0,500.0,SW
AMJK,WX39025,2023-10-04,29568.0,500.0,SW
AMJK,WX39026,2023-10-04,30040.0,500.0,SW
AMJK,WX39027,2023-10-05,35640.0,500.0,SW
AMJK,WX39028,2023-10-05,35090.0,500.0,SW
AMJK,WX39029,2023-10-06,35090.0,500.0,SW
AMJK,WX3A001,2023-10-09,29568.0,500.0,SW
AMJK,WX3A002,2023-10-09,29568.0,500.0,SW
AMJK,WX3A003,2023-10-11,29568.0,350.0,SW
AMJK,WX3A004,2023-10-11,35090.0,500.0,SW
AMJK,WX3A005,2023-10-13,35090.0,500.0,SW
AMJK,WX3A006,2023-10-13,35090.0,500.0,SW
AMJK,WX3A007,2023-10-12,30040.0,500.0,SW
AMJK,WX3A008,2023-10-12,30040.0,500.0,SW
AMJK,WX3A009,2023-10-13,37340.0,500.0,SW
AMJK,WX3A010,2023-10-17,37340.0,350.0,SW
AMJK,WX3A011,2023-10-17,28414.0,1093.18,SW
AMJK,WX3A012,2023-10-16,29568.0,500.0,SW
AMJK,WX3A013,2023-10-17,29568.0,500.0,SW
AMJK,WX3A014,2023-10-17,29568.0,500.0,SW
AMJK,WX3A015,2023-10-19,35090.0,500.0,SW
AMJK,WX3A016,2023-10-19,35090.0,500.0,SW
AMJK,WX3A017,2023-10-20,35090.0,500.0,SW
AMJK,WX3A018,2023-10-18,30040.0,350.0,SW
AMJK,WX3A019,2023-10-18,30040.0,500.0,SW
AMJK,WX3A020,2023-10-20,37212.0,500.0,SW
AMJK,WX3A021,2023-10-16,35473.0,500.0,SW
AMJK,WX3A022,2023-10-18,35090.0,500.0,SW
AMJK,WX3A023,2023-10-18,35090.0,500.0,SW
AMJK,WX3A024,2023-10-19,36740.0,500.0,SW
AMJK,WX3A025,2023-10-27,36740.0,500.0,SW
AMJK,WX3A026,2023-10-20,37340.0,500.0,SW
AMJK,WX3A027,2023-10-23,29568.0,500.0,SW
AMJK,WX3A028,2023-10-23,29568.0,500.0,SW
AMJK,WX3A029,2023-10-24,29568.0,500.0,SW
AMJK,WX3A030,2023-10-26,29568.0,500.0,SW
AMJK,WX3A031,2023-03-28,7728.0,590.51,SW
AMJK,WX3A032,2023-10-25,35090.0,500.0,SW
AMJK,WX3A033,2023-10-25,35090.0,500.0,SW
AMJK,WX3A034,2023-10-26,35090.0,500.0,SW
AMJK,WX3A035,2023-11-01,35090.0,350.0,SW
AMJK,WX3A036,2023-11-02,35090.0,500.0,SW
AMJK,WX3A037,2023-11-02,35090.0,500.0,SW
AMJK,WX3A038,2023-11-03,35090.0,500.0,SW
AMJK,WX3A039,2023-11-03,35090.0,500.0,SW
AMJK,WX3A040,2023-11-02,35090.0,500.0,SW
AMJK,WX3A041,2023-11-03,35090.0,500.0,SW
AMJK,WX3A042,2023-11-06,35090.0,500.0,SW
AMJK,WX3A045,2023-11-10,32962.0,3137.13,SW
AMJK,WX3A131,2023-10-24,35090.0,500.0,SW
AMJK,WX3B001,2023-11-07,35090.0,500.0,SW
AMJK,WX3B002,2023-11-09,35090.0,500.0,SW
AMJK,WX3B003,2023-11-10,35090.0,500.0,SW
AMJK,WX3B004,2023-11-10,35090.0,500.0,SW
AMJK,WX3B005,2023-11-09,29568.0,500.0,SW
AMJK,WX3B006,2023-11-08,37212.0,500.0,SW
AMJK,WX3B007,2023-11-10,35640.0,500.0,SW
AMJK,WX3B008,2023-11-09,32567.0,1100.0,SW
AMJK,WX3B009,2023-11-16,29568.0,350.0,SW
AMJK,WX3B010,2023-11-14,29568.0,500.0,SW
AMJK,WX3B011,2023-11-13,2139.0,166.41,SW
AMJK,WX3B012,2023-11-16,29568.0,500.0,SW
AMJK,WX3B013,2023-11-17,29568.0,500.0,SW
AMJK,WX3B014,2023-05-04,7998.0,421.82,SW
AMJK,WX3B015,2023-11-13,35090.0,500.0,SW
AMJK,WX3B016,2023-11-14,35090.0,500.0,SW
AMJK,WX3B017,2023-11-15,35640.0,500.0,SW
AMJK,WX3B018,2023-11-17,30040.0,500.0,SW
AMJK,WX3B019,2023-11-16,36138.0,850.15,SW
AMJK,WX3B020,2023-11-20,29568.0,500.0,SW
AMJK,WX3B021,2023-11-28,29568.0,500.0,SW
AMJK,WX3B022,2023-11-29,29568.0,500.0,SW
AMJK,WX3B023,2023-11-29,29568.0,500.0,SW
AMJK,WX3B024,2023-11-30,29568.0,500.0,SW
AMJK,WX3B025,2023-11-22,30040.0,500.0,SW
AMJK,WX3B026,2023-11-21,35640.0,500.0,SW
AMJK,WX3B027,2023-11-21,35640.0,500.0,SW
AMJK,WX3B028,2023-12-07,35640.0,500.0,SW
AMJK,WX3B029,2023-11-20,35090.0,500.0,SW
AMJK,WX3B030,2023-11-22,35090.0,500.0,SW
AMJK,WX3B031,2023-03-27,3840.0,350.5,SW
AMJK,WX3B033,2023-11-30,29568.0,500.0,SW
AMJK,WX3B034,2023-12-01,29568.0,500.0,SW
AMJK,WX3B035,2023-12-01,29568.0,500.0,SW
AMJK,WX3B036,2023-12-05,29568.0,500.0,SW
AMJK,WX3B037,2023-12-05,22848.0,500.0,SW
AMJK,WX3B038,2023-12-06,29568.0,500.0,SW
AMJK,WX3B039,2023-12-06,29568.0,500.0,SW
AMJK,WX3B040,2023-11-27,35090.0,500.0,SW
AMJK,WX3B041,2023-11-28,35090.0,500.0,SW
AMJK,WX3B042,2023-12-08,35640.0,500.0,SW
AMJK,WX3B043,2023-11-29,30040.0,500.0,SW
AMJK,WX3B044,2023-12-04,36554.0,1134.41,SW
AMJK,WX3B045,2023-12-11,29568.0,500.0,SW
AMJK,WX3B046,2023-12-12,29568.0,500.0,SW
AMJK,WX3B047,2023-12-13,29568.0,500.0,SW
AMJK,WX3B048,2023-12-11,29568.0,350.0,SW
AMJK,WX3B049,2023-12-12,29568.0,500.0,SW
AMJK,WX3B050,2023-12-13,29568.0,500.0,SW
AMJK,WX3B051,2023-12-04,35090.0,500.0,SW
AMJK,WX3B052,2023-12-14,35090.0,500.0,SW
AMJK,WX3B053,2023-12-15,35090.0,500.0,SW
AMJK,WX3B054,2023-12-14,35640.0,500.0,SW
AMJK,WX3B055,2023-12-15,30040.0,500.0,SW
AMJK,WX3BC31,2024-01-02,20551.0,3289.2,SW
AMJK,WX3C001,2023-12-21,36685.0,500.0,SW
AMJK,WX3C002,2023-12-21,35090.0,500.0,SW
AMJK,WX3C003,2024-01-03,35090.0,500.0,SW
AMJK,WX3C004,2024-01-04,35090.0,500.0,SW
AMJK,WX3C005,2024-01-04,35090.0,500.0,SW
AMJK,WX3C006,2024-01-05,35090.0,500.0,SW
AMJK,WX3C007,2023-12-27,35640.0,500.0,SW
AMJK,WX3C009,2023-12-13,36722.0,829.33,SW
AMJK,WX3C010,2023-12-14,35489.0,2732.22,SW
AMJK,WX3C012,2023-12-19,29568.0,500.0,SW
AMJK,WX3C013,2023-12-19,29568.0,500.0,SW
AMJK,WX3C014,2023-11-22,29568.0,500.0,SW
AMJK,WX3C015,2023-12-20,29568.0,500.0,SW
AMJK,WX3C016,2023-12-21,28224.0,350.0,SW
AMJK,WX3C017,2023-12-22,37340.0,500.0,SW
AMJK,WX3C018,2023-12-22,37340.0,500.0,SW
AMJK,WX3C019,2024-01-02,29992.0,1049.14,SW
AMJK,WX3C020,2023-12-29,29568.0,350.0,SW
AMJK,WX3C021,2023-12-29,29568.0,500.0,SW
AMJK,WX3C022,2024-01-02,29568.0,500.0,SW
AMJK,WX3C023,2024-01-02,29568.0,350.0,SW
AMJK,WX3C024,2024-01-02,26880.0,500.0,SW
AMJK,WX3C026,2024-01-03,29568.0,500.0,SW
AMJK,WX3C027,2024-01-03,29568.0,500.0,SW
AMJK,WX3C028,2024-01-05,29568.0,500.0,SW
AMJK,WX3C029,2024-01-12,35640.0,500.0,SW
AMJK,WX3C031,2023-04-04,3015.0,325.13,SW
AMJK,WX3CA09,2023-12-18,4014.0,347.45,SW
AMJK,WX3D008,2023-11-17,7355.0,427.68,SW
AMJK,WX3D009,2024-01-12,578.0,123.72,SW
AMJK,WX3D011,2023-11-15,29568.0,350.0,SW
AMJK,WX3D014,2023-12-19,29568.0,500.0,SW
AMJK,WX3D019,2023-11-21,1659.0,189.3,SW
AMJK,WX3D031,2023-11-30,36107.0,2771.0,SW
AMJK,WX3E011,2023-12-18,29568.0,500.0,SW
AMJK,WX3E031,2023-12-05,36210.0,3507.15,SW
AMJK,WX41001,2024-01-06,34421.0,2753.91,SW
AMJK,WX41002,2024-01-09,29568.0,500.0,SW
AMJK,WX41003,2024-01-11,29568.0,500.0,SW
AMJK,WX41004,2024-01-12,29568.0,350.0,SW
AMJK,WX41005,2024-01-12,29568.0,500.0,SW
AMJK,WX41006,2024-01-19,29568.0,350.0,SW
AMJK,WX41008,2024-01-12,35090.0,500.0,SW
AMJK,WX41009,2024-01-16,35090.0,500.0,SW
AMJK,WX41010,2024-01-18,35090.0,350.0,SW
AMJK,WX41011,2024-01-18,35090.0,500.0,SW
AMJK,WX41013,2024-01-11,27740.0,2927.62,SW
AMJK,WX41014,2024-01-19,35090.0,500.0,SW
AMJK,WX41015,2024-01-19,29568.0,350.0,SW
AMJK,WX41016,2024-01-16,35640.0,500.0,SW
AMJK,WX41017,2024-01-17,35640.0,500.0,SW
AMJK,WX41018,2024-01-22,35090.0,350.0,SW
AMJK,WX41019,2024-01-22,35090.0,350.0,SW
AMJK,WX41020,2024-01-24,35090.0,350.0,SW
AMJK,WX41021,2024-01-25,35090.0,350.0,SW
AMJK,WX41022,2024-01-26,35640.0,350.0,SW
AMJK,WX41023,2024-01-25,35640.0,500.0,SW
AMJK,WX41024,2024-01-24,30928.0,818.92,SW
AMJK,WX41025,2024-02-06,26461.0,1049.14,SW
AMJK,WX41026,2024-01-29,35090.0,350.0,SW
AMJK,WX41027,2024-01-30,35090.0,500.0,SW
AMJK,WX41028,2024-01-31,35090.0,500.0,SW
AMJK,WX41029,2024-06-10,35090.0,500.0,SW
AMJK,WX41030,2024-02-01,30040.0,500.0,SW
AMJK,WX41031,2024-02-05,30040.0,500.0,SW
AMJK,WX41A01,2024-01-10,4467.0,713.92,SW
AMJK,WX41A13,2024-01-20,37628.0,2658.8,SW
AMJK,WX41B01,2024-01-16,3266.0,713.92,SW
AMJK,WX42001,2024-02-09,35090.0,350.0,SW
AMJK,WX42002,2024-02-09,35090.0,500.0,SW
AMJK,WX42003,2024-02-12,35090.0,500.0,SW
AMJK,WX42004,2024-02-13,35090.0,500.0,SW
AMJK,WX42005,2024-02-14,35090.0,500.0,SW
AMJK,WX42006,2024-02-05,30040.0,500.0,SW
AMJK,WX42007,2024-02-15,30465.0,893.21,SW
AMJK,WX42008,2024-02-16,35090.0,500.0,SW
AMJK,WX42009,2024-02-23,32100.0,500.0,SW
AMJK,WX42010,2024-02-14,29568.0,500.0,SW
AMJK,WX42011,2024-02-15,29568.0,350.0,SW
AMJK,WX42012,2024-02-16,30040.0,500.0,SW
AMJK,WX42013,2024-02-20,29568.0,350.0,SW
AMJK,WX42014,2024-02-20,29568.0,500.0,SW
AMJK,WX42015,2024-02-20,29568.0,500.0,SW
AMJK,WX42016,2024-02-22,29568.0,500.0,SW
AMJK,WX42017,2024-02-22,29568.0,500.0,SW
AMJK,WX42018,2024-02-23,30040.0,500.0,SW
AMJK,WX42019,2024-02-28,30320.0,500.0,SW
AMJK,WX42020,2024-02-23,37340.0,500.0,SW
AMJK,WX42021,2024-02-26,24546.0,1148.51,SW
AMJK,WX42022,2024-02-26,29568.0,500.0,SW
AMJK,WX42023,2024-02-26,29568.0,500.0,SW
AMJK,WX42024,2024-02-27,29568.0,500.0,SW
AMJK,WX42025,2024-02-27,29568.0,500.0,SW
AMJK,WX42027,2024-03-04,35640.0,350.0,SW
AMJK,WX42028,2024-03-04,35640.0,500.0,SW
AMJK,WX42029,2024-02-29,35090.0,500.0,SW
AMJK,WX42030,2024-02-29,35090.0,500.0,SW
AMJK,WX42031,2024-02-28,2880.0,204.45,SW
AMJK,WX42033,2024-03-05,29568.0,500.0,SW
AMJK,WX42034,2024-03-07,29568.0,500.0,SW
AMJK,WX42035,2024-03-07,29568.0,500.0,SW
AMJK,WX42036,2024-03-08,35090.0,500.0,SW
AMJK,WX42037,2024-03-06,35640.0,350.0,SW
AMJK,WX42038,2024-03-07,35640.0,500.0,SW
AMJK,WX42039,2024-03-08,35640.0,500.0,SW
AMJK,WX42A07,2024-02-22,5800.0,442.32,SW
AMJK,WX42C07,2024-03-08,4096.0,366.93,SW
AMJK,WX43001,2024-03-22,29794.0,3176.0,SW
AMJK,WX43002,2024-03-11,35090.0,500.0,SW
AMJK,WX43003,2024-03-11,35090.0,500.0,SW
AMJK,WX43004,2024-03-14,35090.0,500.0,SW
AMJK,WX43005,2024-03-14,35090.0,500.0,SW
AMJK,WX43006,2024-03-15,35090.0,500.0,SW
AMJK,WX43007,2024-03-15,35090.0,500.0,SW
AMJK,WX43008,2024-03-21,35640.0,500.0,SW
AMJK,WX43009,2024-04-24,35640.0,350.0,SW
AMJK,WX43010,2024-03-11,36740.0,500.0,SW
AMJK,WX43011,2024-03-12,36740.0,500.0,SW
AMJK,WX43012,2024-03-18,37340.0,500.0,SW
AMJK,WX43013,2024-04-22,37340.0,500.0,SW
AMJK,WX43014,2024-03-18,35090.0,500.0,SW
AMJK,WX43015,2024-03-19,35090.0,500.0,SW
AMJK,WX43016,2024-03-20,35090.0,500.0,SW
AMJK,WX43017,2024-03-22,35090.0,500.0,SW
AMJK,WX43018,2024-03-22,35090.0,500.0,SW
AMJK,WX43019,2024-03-22,35090.0,500.0,SW
AMJK,WX43020,2024-03-22,35090.0,500.0,SW
AMJK,WX43021,2024-03-25,35090.0,500.0,SW
AMJK,WX43022,2024-03-26,35090.0,500.0,SW
AMJK,WX43025,2024-03-28,35090.0,500.0,SW
AMJK,WX43026,2024-03-19,38080.0,500.0,SW
AMJK,WX43027,2024-03-20,38080.0,350.0,SW
AMJK,WX43028,2024-03-25,31360.0,500.0,SW
AMJK,WX43029,2024-03-26,31360.0,500.0,SW
AMJK,WX43030,2024-03-27,31360.0,500.0,SW
AMJK,WX43031,2024-03-28,31360.0,500.0,SW
AMJK,WX43033,2024-03-27,35090.0,649.45,SW
AMJK,WX43035,2024-04-02,35090.0,500.0,SW
AMJK,WX43036,2024-04-03,35090.0,500.0,SW
AMJK,WX43037,2024-04-03,35090.0,500.0,SW
AMJK,WX43038,2024-04-11,35090.0,350.0,SW
AMJK,WX43039,2024-04-12,35090.0,500.0,SW
AMJK,WX43040,2024-03-28,33599.0,2745.15,SW
AMJK,WX43041,2024-06-11,35090.0,500.0,SW
AMJK,WX43042,2024-05-29,35090.0,700.0,SW
AMJK,WX43043,2024-05-30,35090.0,700.0,SW
AMJK,WX43044,2024-05-31,35090.0,500.0,SW
AMJK,WX43045,2024-06-03,35090.0,500.0,SW
AMJK,WX43046,2024-06-03,35090.0,500.0,SW
AMJK,WX43047,2024-06-12,35090.0,500.0,SW
AMJK,WX43049,2024-04-02,37212.0,500.0,SW
AMJK,WX43050,2024-04-03,37212.0,500.0,SW
AMJK,WX43051,2024-04-04,37212.0,500.0,SW
AMJK,WX43052,2024-04-05,37212.0,500.0,SW
AMJK,WX43053,2024-04-03,28822.0,1056.48,SW
AMJK,WX43A01,2024-04-05,38800.0,3030.06,SW
AMJK,WX43A53,2024-04-10,1920.0,142.55,SW
AMJK,WX44001,2024-04-08,35973.0,905.67,SW
AMJK,WX44004,2024-04-11,29568.0,500.0,SW
AMJK,WX44006,2024-04-18,29568.0,500.0,SW
AMJK,WX44007,2024-04-18,29568.0,500.0,SW
AMJK,WX44008,2024-04-12,30040.0,500.0,SW
AMJK,WX44009,2024-04-19,29568.0,500.0,SW
AMJK,WX44010,2024-04-19,29568.0,500.0,SW
AMJK,WX44011,2024-04-25,29568.0,500.0,SW
AMJK,WX44012,2024-04-26,29568.0,500.0,SW
AMJK,WX44013,2024-04-29,29568.0,500.0,SW
AMJK,WX44014,2024-04-19,30040.0,500.0,SW
AMJK,WX44015,2024-04-27,28329.0,1115.28,SW
AMJK,WX44016,2024-04-30,29568.0,500.0,SW
AMJK,WX44017,2024-05-09,29568.0,350.0,SW
AMJK,WX44018,2024-05-09,29568.0,645.82,SW
AMJK,WX44019,2024-06-04,29568.0,500.0,SW
AMJK,WX44020,2024-05-01,35640.0,500.0,SW
AMJK,WX44A01,2024-04-25,3327.0,365.32,SW
AMJK,WX45001,2024-05-16,35640.0,350.0,SW
AMJK,WX45002,2024-05-16,35640.0,350.0,SW
AMJK,WX45003,2024-05-06,37212.0,500.0,SW
AMJK,WX45004,2024-05-06,37212.0,500.0,SW
AMJK,WX45005,2024-05-08,37212.0,645.82,SW
AMJK,WX45006,2024-05-10,37212.0,350.0,SW
AMJK,WX45007,2024-05-10,33935.0,1049.14,SW
AMJK,WX45008,2024-05-13,38080.0,500.0,SW
AMJK,WX45009,2024-05-13,38080.0,500.0,SW
AMJK,WX45010,2024-05-14,38080.0,500.0,SW
AMJK,WX45011,2024-05-14,38080.0,500.0,SW
AMJK,WX45012,2024-05-15,38080.0,500.0,SW
AMJK,WX45013,2024-05-15,38080.0,500.0,SW
AMJK,WX45014,2024-05-16,37212.0,500.0,SW
AMJK,WX45015,2024-05-16,37212.0,500.0,SW
AMJK,WX45016,2024-05-15,36426.0,2784.02,SW
AMJK,WX45017,2024-05-20,38080.0,500.0,SW
AMJK,WX45018,2024-05-20,38080.0,350.0,SW
AMJK,WX45019,2024-05-21,38080.0,500.0,SW
AMJK,WX45020,2024-05-22,38080.0,500.0,SW
AMJK,WX45021,2024-05-23,38080.0,500.0,SW
AMJK,WX45022,2024-05-24,38080.0,500.0,SW
AMJK,WX45023,2024-05-28,35640.0,643.4,SW
AMJK,WX45024,2024-05-30,35640.0,700.0,SW
AMJK,WX45025,2024-05-30,35640.0,700.0,SW
AMJK,WX45026,2024-06-03,35640.0,643.4,SW
AMJK,WX45027,2024-05-30,35591.0,836.27,SW
AMJK,WX45028,2024-06-06,29568.0,500.0,SW
AMJK,WX45029,2024-06-14,35640.0,500.0,SW
AMJK,WX45030,2024-06-14,35640.0,500.0,SW
AMJK,WX45A07,2024-05-15,1920.0,141.92,SW
AMJK,WX45A16,2024-05-23,29418.0,2733.36,SW
AMJK,WX45A27,2024-06-11,3468.0,362.12,SW
AMJK,WX45B16,2024-05-29,1659.0,384.37,SW
AMJK,WX45B27,2024-06-12,4020.0,360.52,SW
AMJK,WX45C27,2024-06-18,4080.0,360.52,SW
AMJK,WX46001,2024-06-14,35640.0,500.0,SW
AMJK,WX46002,2024-06-18,29568.0,500.0,SW
AMJK,WX46003,2024-06-20,35640.0,500.0,SW
AMJK,WX46004,2024-06-18,37755.0,1097.0,SW
AMJK,WX46005,2024-06-21,37212.0,500.0,SW
AMJK,WX46006,2024-06-21,37212.0,500.0,SW
AMJK,WX46007,2024-06-24,29568.0,500.0,SW
AMJK,WX46008,2024-06-25,29568.0,500.0,SW
AMJK,WX46009,2024-06-25,37212.0,500.0,SW
AMJK,WX46010,2024-06-27,37212.0,500.0,SW
AMJK,WX46012,2024-06-28,35640.0,500.0,SW
AMJK,WX46013,2024-06-29,34513.0,2680.5,SW
AMJK,WX46014,2024-07-01,38080.0,500.0,SW
AMJK,WX46015,2024-07-01,38080.0,500.0,SW
AMJK,WX46016,2024-07-01,38080.0,500.0,SW
AMJK,WX46017,2024-07-03,37212.0,500.0,SW
AMJK,WX46018,2024-07-03,37212.0,500.0,SW
AMJK,WX46019,2024-07-03,37212.0,500.0,SW
AMJK,WX46B04,2024-07-02,4898.0,284.03,SW
AMJK,WX47001,2024-07-08,30040.0,500.0,SW
AMJK,WX47002,2024-07-08,30040.0,500.0,SW
AMJK,WX47003,2024-07-09,37212.0,500.0,SW
AMJK,WX47004,2024-07-10,37212.0,500.0,SW
AMJK,WX47005,2024-07-09,37212.0,500.0,SW
AMJK,WX47006,2024-07-11,38080.0,500.0,SW
AMJK,WX47007,2024-07-12,38080.0,500.0,SW
AMJK,WX47008,2024-07-10,36975.0,1002.41,SW
AMJK,WX47009,2024-07-16,31361.0,2767.5,SW
AMJK,WX47011,2024-07-22,30040.0,500.0,SW
AMJK,WX47012,2024-07-26,38429.0,1103.4,SW
AMJK,WX47013,2024-07-29,30040.0,500.0,SW
AMJK,WX47014,2024-07-30,30040.0,500.0,SW
AMJK,WX47015,2024-07-31,38080.0,350.0,SW
AMJK,WX47A08,2024-07-18,2161.0,272.66,SW
AMJK,WX47A09,2024-07-29,25590.0,3557.2,SW
AMJK,WX47A12,2024-08-12,2852.0,227.04,SW
AMJK,WX47C12,2024-08-07,3318.0,249.58,SW
AMJK,WX48001,2024-08-05,37212.0,500.0,SW
AMJK,WX48002,2024-08-05,37212.0,500.0,SW
AMJK,WX48003,2024-08-06,37212.0,500.0,SW
AMJK,WX48004,2024-08-06,37212.0,500.0,SW
AMJK,WX48005,2024-08-12,37212.0,500.0,SW
AMJK,WX48006,2024-08-12,37212.0,500.0,SW
AMJK,WX48007,2024-08-13,37212.0,500.0,SW
AMJK,WX48008,2024-08-13,37212.0,500.0,SW
AMJK,WX48009,2024-08-15,37212.0,500.0,SW
AMJK,WX48010,2024-08-16,37212.0,500.0,SW
AMJK,WX48011,2024-08-19,37212.0,500.0,SW
AMJK,WX48012,2024-08-19,37212.0,500.0,SW
AMJK,WX48013,2024-08-20,37212.0,500.0,SW
AMJK,WX48014,2024-08-20,37212.0,500.0,SW
AMJK,WX48015,2024-08-21,37212.0,500.0,SW
AMJK,WX48016,2024-08-22,32303.0,1034.46,SW
AMJK,WX48017,2024-08-26,37212.0,500.0,SW
AMJK,WX48018,2024-08-26,37212.0,500.0,SW
AMJK,WX48019,2024-08-27,37212.0,500.0,SW
AMJK,WX48020,2024-08-27,37212.0,500.0,SW
AMJK,WX48021,2024-08-28,37212.0,500.0,SW
AMJK,WX48022,2024-09-03,37212.0,500.0,SW
AMJK,WX48023,2024-09-03,37212.0,500.0,SW
AMJK,WX48A16,2024-08-26,2942.0,235.26,SW
AMJK,WX49001,2024-09-09,37212.0,500.0,SW
AMJK,WX49002,2024-09-09,37212.0,500.0,SW
AMJK,WX49003,2024-09-10,35640.0,500.0,SW
AMJK,WX49004,2024-09-17,30436.0,1027.12,SW
AMJK,WX49005,2024-09-16,32208.0,2731.13,SW
AMJK,WX49006,2024-09-17,37212.0,500.0,SW
AMJK,WX49007,2024-09-17,37212.0,500.0,SW
AMJK,WX49008,2024-09-18,35640.0,500.0,SW
AMJK,WX49009,2024-09-19,35640.0,500.0,SW
AMJK,WX49010,2024-09-19,35640.0,500.0,SW
AMJK,WX49011,2024-09-23,37212.0,500.0,SW
AMJK,WX49012,2024-09-24,37212.0,500.0,SW
AMJK,WX49013,2024-09-24,30040.0,500.0,SW
AMJK,WX49014,2024-09-24,34841.0,818.92,SW
AMJK,WX49015,2024-09-27,30040.0,500.0,SW
AMJK,WX49016,2024-09-27,38610.0,500.0,SW
AMJK,WX49017,2024-09-27,34733.0,500.0,SW
AMJK,WX49B04,2024-09-23,1898.0,164.12,SW
AMJK,WX49B05,2024-10-18,2196.0,558.5,SW
